Id,Company,Status,StatusStart,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,ObjectId,LatestEventStart,LatestEventEnd,x,y
SRN0936,Southern Water,0,11/27/2024 3:22:00 AM,50.9991054919726,-0.0918575354024877,TRIBUTARY OF THE SCRASE BRIDGE STREAM,12/22/2024 3:15:00 PM,6169134,11/27/2024 3:22:00 AM,11/27/2024 4:24:00 AM,-10225.53406653,6621135.49615213
SRN0414,Southern Water,0,11/27/2024 6:05:37 AM,51.2034982354765,0.267315628704382,HILDEN BROOK,12/22/2024 3:15:00 PM,6169135,11/27/2024 6:05:37 AM,11/27/2024 12:49:47 PM,29757.4396684556,6657369.45245548
SRN0154,Southern Water,0,11/27/2024 4:21:20 AM,51.2053420399823,0.17978831044841,MEDWAY,12/22/2024 3:15:00 PM,6169136,11/27/2024 4:21:20 AM,11/27/2024 11:30:00 AM,20013.9431697,6657697.04553971
SRN0900,Southern Water,0,9/5/2024 11:46:00 AM,50.8329582849946,-0.280422331108304,ADUR,12/22/2024 3:15:00 PM,6169137,9/5/2024 11:46:00 AM,9/5/2024 11:56:00 AM,-31216.4711060392,6591798.99809239
SRN0142,Southern Water,0,11/27/2024 2:53:02 AM,50.7611001601587,-1.2909045987122,SOLENT,12/22/2024 3:15:00 PM,6169138,11/27/2024 2:53:02 AM,11/27/2024 3:06:15 AM,-143702.842591337,6579143.40849834
SRN0907,Southern Water,0,11/27/2024 2:55:44 AM,50.7846767841515,-1.14556944837422,STOKE LAKE,12/22/2024 3:15:00 PM,6169139,11/27/2024 2:55:44 AM,11/27/2024 3:51:42 AM,-127524.207661349,6583293.55835004
SRN0741,Southern Water,0,11/27/2024 4:43:04 AM,50.853956687964,-1.31435926020112,HAMBLE,12/22/2024 3:15:00 PM,6169140,11/27/2024 4:43:04 AM,11/27/2024 9:05:03 AM,-146313.803565012,6595500.89629869
SRN0049,Southern Water,0,7/15/2024 1:24:23 PM,50.8728362698878,-1.36098335838665,SOUTHAMPTON WATER,12/22/2024 3:15:00 PM,6169141,7/15/2024 1:24:23 PM,7/15/2024 2:02:00 PM,-151503.974433721,6598830.68166765
SRN0468,Southern Water,0,10/25/2023 12:50:56 AM,50.793765654877,-1.19705008410055,SOLENT,12/22/2024 3:15:00 PM,6169142,10/25/2023 12:50:56 AM,10/25/2023 1:24:35 AM,-133255.005816119,6584894.01445847
SRN0379,Southern Water,0,4/8/2024 11:30:00 PM,50.8108277926113,-1.13089869419118,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169143,4/8/2024 11:30:00 PM,4/9/2024 12:16:49 AM,-125891.06677614,6587899.32111557
SRN0270,Southern Water,0,3/28/2024 10:52:00 PM,50.855943102414,-1.33123683945912,SOUTHAMPTON WATER,12/22/2024 3:15:00 PM,6169144,3/28/2024 10:52:00 PM,3/29/2024 1:32:00 AM,-148192.607093836,6595851.17607111
SRN0362,Southern Water,0,11/27/2024 1:32:00 AM,50.8049291178889,-1.13583340627527,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169145,11/27/2024 1:32:00 AM,11/27/2024 2:17:00 PM,-126440.396412552,6586860.21074943
SRN0277,Southern Water,0,12/12/2024 12:04:58 PM,50.9063912090349,-1.25669854710229,SOLENT,12/22/2024 3:15:00 PM,6169146,12/12/2024 12:04:58 PM,12/12/2024 12:52:20 PM,-139895.042344074,6604752.08528607
SRN0239,Southern Water,0,12/6/2024 11:00:00 PM,50.9524535137036,-1.25980795913967,UNNAMED TRIBUTARY - RIVER HAMBLE,12/22/2024 3:15:00 PM,6169147,12/6/2024 11:00:00 PM,12/7/2024 7:45:00 AM,-140241.180508741,6612887.6052865
SRN0395,Southern Water,0,12/20/2024 6:45:00 PM,50.9400961905391,-1.26814544852137,SOLENT,12/22/2024 3:15:00 PM,6169148,12/20/2024 6:45:00 PM,12/20/2024 7:15:00 PM,-141169.305581206,6610704.26509199
SRN0015,Southern Water,0,5/16/2024 9:00:00 AM,50.790264789592,-1.13625988193451,WORKHOUSE LAKE OF PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169149,5/16/2024 9:00:00 AM,5/16/2024 9:15:00 AM,-126487.871465775,6584277.51145314
SRN0091,Southern Water,0,11/1/2023 10:25:28 PM,50.8233576921323,-1.15701673106385,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169150,11/1/2023 10:25:28 PM,11/2/2023 9:48:20 AM,-128798.513341326,6590107.02333668
SRN0109,Southern Water,0,11/27/2024 2:54:01 AM,50.8991832606354,-1.26875853767931,HAMBLE,12/22/2024 3:15:00 PM,6169151,11/27/2024 2:54:01 AM,11/28/2024 1:45:00 AM,-141237.554354079,6603479.74667358
SRN9030,Southern Water,0,11/27/2024 3:17:53 AM,50.8022263496692,-1.13517370566766,SOLENT,12/22/2024 3:15:00 PM,6169152,11/27/2024 3:17:53 AM,11/27/2024 3:44:00 AM,-126366.958876837,6586384.13500626
SRN0375,Southern Water,0,12/9/2024 3:26:00 PM,50.9138408415069,-1.2686711146813,HAMBLE,12/22/2024 3:15:00 PM,6169153,12/9/2024 3:26:00 PM,12/9/2024 3:32:00 PM,-141227.822470457,6606067.29272685
SRN0125,Southern Water,0,11/27/2024 2:56:22 AM,50.78975723918,-1.13937626858818,WORKHOUSE LAKE OF PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169154,11/27/2024 2:56:22 AM,11/27/2024 3:33:20 AM,-126834.786041176,6584188.13556666
SRN0279,Southern Water,0,1/4/2024 4:46:20 PM,50.8233576921323,-1.15701673106385,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169155,1/4/2024 4:46:20 PM,1/4/2024 5:14:00 PM,-128798.513341326,6590107.02333668
SRN0551,Southern Water,0,10/28/2023 9:30:00 PM,50.8021385360205,-1.13545914906325,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169156,10/28/2023 9:30:00 PM,10/28/2023 9:34:45 PM,-126398.734290285,6586368.66764233
SRN0591,Southern Water,0,11/27/2024 6:43:37 AM,50.8200636384481,-1.18964286538381,DITCH TO RIVER ALVER,12/22/2024 3:15:00 PM,6169157,11/27/2024 6:43:37 AM,11/27/2024 6:47:04 AM,-132430.438000377,6589526.57105373
SRN0725,Southern Water,0,9/5/2024 11:41:44 AM,50.8433507667839,-1.17617223843,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169158,9/5/2024 11:41:44 AM,9/5/2024 1:51:02 PM,-130930.894667212,6593630.92488708
SRN0724,Southern Water,0,9/5/2024 10:48:00 AM,50.8433507667839,-1.17617223843,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169159,9/5/2024 10:48:00 AM,9/5/2024 2:09:30 PM,-130930.894667212,6593630.92488708
SRN0795,Southern Water,0,1/8/2024 11:00:00 PM,51.2619792279533,0.566634364467471,MEDWAY,12/22/2024 3:15:00 PM,6169160,1/8/2024 11:00:00 PM,1/9/2024 3:45:00 AM,63077.4489184891,6667766.3033157
SRN0856,Southern Water,0,9/23/2024 4:50:00 AM,50.7914744826595,-1.12842006037952,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169161,9/23/2024 4:50:00 AM,9/23/2024 5:55:00 AM,-125615.146522363,6584490.53339864
SRN9028,Southern Water,0,8/25/2024 1:14:22 PM,50.8378406919278,-1.17271878131776,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169162,8/25/2024 1:14:22 PM,8/25/2024 1:30:37 PM,-130546.457580001,6592659.58983775
SRN0631,Southern Water,0,7/15/2024 8:10:00 PM,51.2590903650318,0.546548972506726,RIVER LEN,12/22/2024 3:15:00 PM,6169163,7/15/2024 8:10:00 PM,7/15/2024 8:54:00 PM,60841.5533130356,6667252.40591523
SRN0940,Southern Water,0,12/31/2020 8:00:00 PM,51.2672026493734,0.512446437819542,MEDWAY,12/22/2024 3:15:00 PM,6169164,12/31/2020 8:00:00 PM,12/31/2020 8:06:00 PM,57045.2765168983,6668695.57536987
SRN0500,Southern Water,0,12/10/2024 2:52:00 AM,51.2717851597406,0.521012519748542,RIVER LEN,12/22/2024 3:15:00 PM,6169165,12/10/2024 2:52:00 AM,12/10/2024 2:54:00 AM,57998.8483953281,6669510.9132139
SRN0701,Southern Water,0,10/16/2024 6:54:00 PM,51.3850722889368,0.522636516837572,RIVER MEDWAY,12/22/2024 3:15:00 PM,6169166,10/16/2024 6:54:00 PM,10/16/2024 7:20:00 PM,58179.6309243287,6689693.30265016
SRN0752,Southern Water,0,10/16/2024 2:00:00 PM,51.3849855501386,0.522488011102561,RIVER MEDWAY ESTUARY,12/22/2024 3:15:00 PM,6169167,10/16/2024 2:00:00 PM,10/16/2024 2:38:55 PM,58163.0993415274,6689677.83081911
SRN0627,Southern Water,0,9/8/2024 10:12:00 AM,51.3849855501386,0.522488011102561,RIVER MEDWAY ESTUARY,12/22/2024 3:15:00 PM,6169168,9/8/2024 10:12:00 AM,9/8/2024 10:26:00 AM,58163.0993415274,6689677.83081911
SRN0547,Southern Water,0,6/13/2023 7:15:00 PM,51.3990266684529,0.55517952984841,OUSE,12/22/2024 3:15:00 PM,6169169,6/13/2023 7:15:00 PM,6/13/2023 11:06:03 PM,61802.302561574,6692182.76454159
SRN0411,Southern Water,0,8/5/2024 1:57:00 AM,51.3843340417216,0.51095364037726,MEDWAY,12/22/2024 3:15:00 PM,6169170,8/5/2024 1:57:00 AM,8/5/2024 2:38:00 AM,56879.099065766,6689561.62046037
SRN0666,Southern Water,0,12/1/2024 2:26:54 PM,50.8875615507873,-1.32966108187116,SPEAR POND GULLY,12/22/2024 3:15:00 PM,6169171,12/1/2024 2:26:54 PM,12/1/2024 2:30:00 PM,-148017.194561531,6601428.71077268
SRN0723,Southern Water,0,12/5/2024 2:25:01 AM,50.8754252442469,-1.31637526538116,HAMBLE,12/22/2024 3:15:00 PM,6169172,12/5/2024 2:25:01 AM,12/5/2024 5:15:00 AM,-146538.224235091,6599287.40333632
SRN0595,Southern Water,0,3/31/2024 8:08:02 PM,50.8746815383066,-1.11947811841356,WALLINGTON,12/22/2024 3:15:00 PM,6169173,3/31/2024 8:08:02 PM,4/1/2024 6:32:45 AM,-124619.73409601,6599156.20337247
SRN0694,Southern Water,0,10/16/2024 7:42:17 PM,51.3519220233895,0.457473943721431,RIVER MEDWAY,12/22/2024 3:15:00 PM,6169174,10/16/2024 7:42:17 PM,10/16/2024 8:02:45 PM,50925.7664662604,6683782.33599059
SRN0602,Southern Water,0,7/26/2022 6:32:00 PM,51.3637392866116,0.447188136431964,RIVER MEDWAY,12/22/2024 3:15:00 PM,6169175,7/26/2022 6:32:00 PM,7/26/2022 7:43:00 PM,49780.7556363992,6685888.96101625
SRN0755,Southern Water,0,10/8/2024 9:35:36 PM,50.8466674445899,0.146558173492412,GLYNDE REACH,12/22/2024 3:15:00 PM,6169176,10/8/2024 9:35:36 PM,10/9/2024 3:08:42 AM,16314.7812447675,6594215.65562607
SRN0773,Southern Water,0,11/27/2024 4:01:10 AM,51.1511102080569,0.665871711468987,UN-NAMED TRIBUTARY OF THE RIVER BEULT,12/22/2024 3:15:00 PM,6169177,11/27/2024 4:01:10 AM,11/27/2024 11:08:52 PM,74124.4998543732,6648067.02246522
SRN0323,Southern Water,0,12/9/2024 8:08:59 PM,51.1454184716959,0.423264865777396,TRIBUTARY OF RIVER TEISE,12/22/2024 3:15:00 PM,6169178,12/9/2024 8:08:59 PM,12/10/2024 12:29:10 PM,47117.629329023,6647056.98921695
SRN0927,Southern Water,0,2/12/2024 10:31:50 AM,50.8067021166847,-1.37068523925657,DARK WATER,12/22/2024 3:15:00 PM,6169179,2/12/2024 10:31:50 AM,2/12/2024 10:42:22 AM,-152583.982871898,6587172.52837405
SRN0358,Southern Water,0,11/27/2024 4:59:00 AM,50.8675756552101,-1.56654313582443,MATLEY BOG STREAM,12/22/2024 3:15:00 PM,6169180,11/27/2024 4:59:00 AM,11/27/2024 8:30:00 AM,-174386.784185674,6597902.73334739
SRN0513,Southern Water,0,11/27/2024 1:13:29 AM,50.8765552998401,-1.56304861019969,BEAULIEU,12/22/2024 3:15:00 PM,6169181,11/27/2024 1:13:29 AM,11/27/2024 11:44:10 AM,-173997.775372563,6599486.76470423
SRN0299,Southern Water,0,10/25/2023 6:16:00 AM,50.5897874466369,-1.22129168034285,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169182,10/25/2023 6:16:00 AM,10/25/2023 8:22:00 AM,-135953.567965827,6549050.15145298
SRN0804,Southern Water,0,11/27/2024 8:34:00 AM,51.0595062481052,-0.128620082013376,UNNAMED TRIBUTARY OF BALCOMBE LAKE,12/22/2024 3:15:00 PM,6169183,11/27/2024 8:34:00 AM,11/27/2024 9:52:00 AM,-14317.9220355181,6631826.4467118
SRN0385,Southern Water,0,11/27/2024 8:00:00 AM,51.2076298870007,0.341540229312165,MEDWAY,12/22/2024 3:15:00 PM,6169184,11/27/2024 8:00:00 AM,11/27/2024 12:15:00 PM,38020.0844124481,6658103.5509343
SRN0031,Southern Water,0,12/9/2023 12:41:30 PM,50.9605531853013,-1.23290948571948,UNNAMED TRIBUTARY OF THE RIVER HAMBLE,12/22/2024 3:15:00 PM,6169185,12/9/2023 12:41:30 PM,12/9/2023 4:38:31 PM,-137246.856144489,6614319.00191834
SRN0089,Southern Water,0,10/16/2024 6:47:16 PM,51.3752987884015,0.479131810612696,MEDWAY,12/22/2024 3:15:00 PM,6169186,10/16/2024 6:47:16 PM,10/16/2024 7:47:52 PM,53336.7091802645,6687950.16173314
SRN0497,Southern Water,0,12/5/2024 7:49:17 PM,51.1401456737577,1.28707185690549,DOUR,12/22/2024 3:15:00 PM,6169187,12/5/2024 7:49:17 PM,12/5/2024 8:26:25 PM,143276.183725072,6646121.410271
SRN0867,Southern Water,0,12/5/2024 10:45:10 PM,51.0788833270587,1.19975698831634,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169188,12/5/2024 10:45:10 PM,12/5/2024 11:07:00 PM,133556.337015046,6635259.14958036
SRN0301,Southern Water,0,5/9/2023 5:39:08 PM,51.3253402917754,1.36678081595081,NORTH SEA,12/22/2024 3:15:00 PM,6169189,5/9/2023 5:39:08 PM,5/9/2023 7:30:14 PM,152149.344457659,6679045.68215174
SRN0022,Southern Water,0,12/7/2024 10:00:00 AM,50.7553356300402,-1.15460996479296,SOLENT,12/22/2024 3:15:00 PM,6169190,12/7/2024 10:00:00 AM,12/9/2024 12:16:11 PM,-128530.593345592,6578129.00699678
SRN0799,Southern Water,0,12/7/2024 2:26:00 PM,50.7725387513733,-1.2791023801824,SOLENT,12/22/2024 3:15:00 PM,6169191,12/7/2024 2:26:00 PM,12/7/2024 2:40:00 PM,-142389.025634369,6581156.66146377
SRN9107,Southern Water,0,9/5/2024 11:28:00 AM,50.7642874986223,-1.32800683400003,SOLENT,12/22/2024 3:15:00 PM,6169192,9/5/2024 11:28:00 AM,9/5/2024 11:49:00 AM,-147833.044530871,6579704.3475733
SRN0559,Southern Water,0,11/27/2024 2:54:00 AM,50.8836755739362,0.619573428473691,DOLEHAM DITCH,12/22/2024 3:15:00 PM,6169193,11/27/2024 2:54:00 AM,11/27/2024 3:30:00 PM,68970.598566734,6600743.01551314
SRN0061,Southern Water,0,12/5/2024 7:18:00 PM,51.3763747594858,0.623759742634924,RIVER MEDWAY,12/22/2024 3:15:00 PM,6169194,12/5/2024 7:18:00 PM,12/5/2024 8:04:00 PM,69436.6169274631,6688142.04702836
SRN0802,Southern Water,0,9/27/2024 3:10:46 AM,50.8541095104634,0.582107762702581,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169195,9/27/2024 3:10:46 AM,9/27/2024 5:20:46 AM,64799.939730863,6595527.84413832
SRN0908,Southern Water,0,10/8/2024 9:57:07 PM,50.9351921164027,0.24982524368351,WALDRON GHYLL,12/22/2024 3:15:00 PM,6169196,10/8/2024 9:57:07 PM,10/8/2024 10:44:00 PM,27810.4189141538,6609837.95492668
SRN0743,Southern Water,0,11/27/2024 3:20:49 AM,50.8042111778799,-0.422694386370718,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169197,11/27/2024 3:20:49 AM,11/27/2024 4:47:47 AM,-47054.1238519636,6586733.74741428
SRN0777,Southern Water,0,7/15/2024 6:04:54 PM,50.8243193997333,-0.355538760772549,TRIBUTARY OF THE TEVILLE STREAM,12/22/2024 3:15:00 PM,6169198,7/15/2024 6:04:54 PM,7/15/2024 6:36:00 PM,-39578.3938064717,6590276.49562418
SRN0637,Southern Water,0,5/15/2024 8:24:00 AM,50.9532591791348,-0.143897835255042,POOK BOURNE,12/22/2024 3:15:00 PM,6169199,5/15/2024 8:24:00 AM,5/15/2024 9:40:00 AM,-16018.6337468456,6613029.97356264
SRN0493,Southern Water,0,11/16/2022 7:52:00 PM,50.9660601203991,-0.133944998382539,HOLMBUSH GILL (EASTERN ADUR),12/22/2024 3:15:00 PM,6169200,11/16/2022 7:52:00 PM,11/16/2022 8:20:00 PM,-14910.6890142501,6615292.34540692
SRN0456,Southern Water,0,11/27/2024 3:07:00 AM,50.8428342402672,-0.946496209371282,NORE RITHE/EMSWORTH HARBOUR,12/22/2024 3:15:00 PM,6169201,11/27/2024 3:07:00 AM,11/27/2024 11:48:00 AM,-105363.476064975,6593539.8649342
SRN0535,Southern Water,0,9/5/2024 11:07:39 AM,50.7640128321776,-1.29667415835892,MEDINA,12/22/2024 3:15:00 PM,6169202,9/5/2024 11:07:39 AM,9/5/2024 12:36:00 PM,-144345.107033312,6579656.0075747
SRN0297,Southern Water,0,12/8/2024 4:28:00 AM,50.7574108100712,-1.2905350272049,MEDINA,12/22/2024 3:15:00 PM,6169203,12/8/2024 4:28:00 AM,12/8/2024 4:32:45 AM,-143661.702079333,6578494.16820194
SRN0597,Southern Water,0,11/27/2024 2:27:19 AM,50.7186806063873,-1.15966103901374,MONKTONMEAD BROOK,12/22/2024 3:15:00 PM,6169204,11/27/2024 2:27:19 AM,11/27/2024 5:01:15 AM,-129092.876355808,6571681.63466686
SRN9079,Southern Water,0,1/4/2024 3:33:00 PM,50.6646968869284,-1.19430107459766,YAR,12/22/2024 3:15:00 PM,6169205,1/4/2024 3:33:00 PM,1/4/2024 4:22:00 PM,-132948.987478071,6562195.43683187
SRN9068,Southern Water,0,4/25/2020 2:00:19 PM,50.6854555443592,-1.5390626289591,SOLENT,12/22/2024 3:15:00 PM,6169206,4/25/2020 2:00:19 PM,4/25/2020 3:45:10 PM,-171327.668154684,6565841.92515322
SRN0324,Southern Water,0,12/14/2024 6:56:04 PM,51.017167745576,0.0978042630143371,OUSE,12/22/2024 3:15:00 PM,6169207,12/14/2024 6:56:04 PM,12/14/2024 10:34:24 PM,10887.5207561674,6624331.06017438
SRN0814,Southern Water,0,12/11/2024 11:06:00 AM,50.818983725707,-1.09184960722654,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169208,12/11/2024 11:06:00 AM,12/11/2024 11:08:00 AM,-121544.142299294,6589336.28621986
SRN0744,Southern Water,0,12/8/2024 9:59:00 PM,50.7759583831076,-0.510592281275211,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169209,12/8/2024 9:59:00 PM,12/8/2024 10:43:00 PM,-56838.8727545324,6581758.6304494
SRN9069,Southern Water,0,1/3/2024 1:45:00 PM,51.3047870369853,0.46212838158387,MEDWAY,12/22/2024 3:15:00 PM,6169210,1/3/2024 1:45:00 PM,1/4/2024 3:00:00 AM,51443.896119036,6675385.13684685
SRN9058,Southern Water,0,10/21/2024 4:47:00 PM,50.6866573105738,-1.54740290563037,SOLENT,12/22/2024 3:15:00 PM,6169211,10/21/2024 4:47:00 PM,10/21/2024 5:02:00 PM,-172256.103506805,6566053.07810701
SRN9057,Southern Water,0,11/27/2024 9:52:01 PM,51.4155604938001,0.576381946801734,MEDWAY,12/22/2024 3:15:00 PM,6169212,11/27/2024 9:52:01 PM,11/27/2024 10:17:00 PM,64162.5448204047,6695133.38291809
SRN0225,Southern Water,0,7/15/2024 8:20:16 PM,51.2620211611348,0.560615984703598,LEN,12/22/2024 3:15:00 PM,6169213,7/15/2024 8:20:16 PM,7/16/2024 6:50:00 AM,62407.4859477742,6667773.76301198
SRN9065,Southern Water,0,8/19/2023 1:01:14 AM,51.323110296797,1.41270160620834,NORTH SEA,12/22/2024 3:15:00 PM,6169214,8/19/2023 1:01:14 AM,8/19/2023 1:35:00 AM,157261.223445952,6678648.43956887
SRN0657,Southern Water,0,11/27/2024 4:16:04 PM,50.9632336029651,-0.608283735649488,UN-NAMED TRIBUTARY OF THE RIVER ARUN,12/22/2024 3:15:00 PM,6169215,11/27/2024 4:16:04 PM,11/27/2024 5:20:01 PM,-67713.8357103312,6614792.74778031
SRN0426,Southern Water,0,12/5/2024 6:06:11 AM,50.6332935274626,-1.16627485712131,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169216,12/5/2024 6:06:11 AM,12/5/2024 6:08:43 AM,-129829.123219742,6556682.15132527
SRN0787,Southern Water,0,12/5/2024 5:05:34 AM,50.8009036901001,-0.541729834932102,ARUN,12/22/2024 3:15:00 PM,6169217,12/5/2024 5:05:34 AM,12/6/2024 12:54:43 AM,-60305.0893721657,6586151.16681869
SRN0499,Southern Water,0,11/27/2024 4:00:00 AM,51.0786034802168,0.778355866946795,CRADLEBRIDGE SEWER,12/22/2024 3:15:00 PM,6169218,11/27/2024 4:00:00 AM,11/27/2024 5:58:00 AM,86646.1787644742,6635209.56371228
SRN0710,Southern Water,0,10/20/2022 7:35:58 AM,50.8472752145001,0.457132565449159,UNNAMED DITCH TO ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169219,10/20/2022 7:35:58 AM,10/20/2022 8:00:00 AM,50887.7644108232,6594322.81004897
SRN0704,Southern Water,0,11/27/2024 7:27:43 AM,50.9770859152869,-1.45456242585524,UN-NAMED TRIBUTARY OF THE RIVER TEST,12/22/2024 3:15:00 PM,6169220,11/27/2024 7:27:43 AM,11/27/2024 11:35:44 AM,-161921.148573234,6617241.48690173
SRN0615,Southern Water,0,12/7/2024 7:46:10 PM,50.7084752864259,-1.51631842009459,SOLENT,12/22/2024 3:15:00 PM,6169221,12/7/2024 7:46:10 PM,12/7/2024 7:49:55 PM,-168795.794405391,6569887.48500458
SRN0783,Southern Water,0,9/1/2024 10:34:00 AM,50.9197209736937,-0.115738086659408,AN UNNAMED TRIBUTARY OF THE HERRINGS STREAM,12/22/2024 3:15:00 PM,6169222,9/1/2024 10:34:00 AM,9/1/2024 12:32:00 PM,-12883.9048723131,6607105.55886924
SRN0471,Southern Water,0,11/27/2024 4:10:00 AM,51.1347167986099,0.209909454133749,BARDEN MILL STREAM,12/22/2024 3:15:00 PM,6169223,11/27/2024 4:10:00 AM,11/27/2024 4:32:00 AM,23367.013546863,6645158.24940568
SRN0139,Southern Water,0,12/9/2024 6:42:00 PM,51.3910231422505,0.500969824285431,MEDWAY,12/22/2024 3:15:00 PM,6169224,12/9/2024 6:42:00 PM,12/9/2024 6:50:00 PM,55767.7057422499,6690754.84227504
SRN0914,Southern Water,0,12/7/2024 9:42:00 AM,50.8103590234914,0.235587160620755,WANNOCK MILL STREAM,12/22/2024 3:15:00 PM,6169225,12/7/2024 9:42:00 AM,12/7/2024 9:52:00 AM,26225.4427577356,6587816.73796181
SRN0219,Southern Water,0,4/8/2024 6:27:55 PM,51.3222354284465,0.90245754602996,FAVERSHAM CREEK,12/22/2024 3:15:00 PM,6169226,4/8/2024 6:27:55 PM,4/8/2024 6:36:00 PM,100461.114486602,6678492.59921804
SRN9011,Southern Water,0,11/26/2024 3:08:58 AM,50.7186227072926,-1.28587949228352,MEDINA,12/22/2024 3:15:00 PM,6169227,11/26/2024 3:08:58 AM,11/26/2024 4:35:00 AM,-143143.450302515,6571671.45459539
SRN9995,Southern Water,0,3/21/2024 3:40:41 PM,50.5879937198545,-1.22202759714739,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169228,3/21/2024 3:40:41 PM,3/21/2024 3:55:55 PM,-136035.489849775,6548735.64060381
SRN9077,Southern Water,0,9/5/2024 12:00:00 PM,50.5972701587645,-1.183259126105,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169229,9/5/2024 12:00:00 PM,9/5/2024 1:07:00 PM,-131719.803394502,6550362.29444334
SRN0110,Southern Water,0,8/22/2021 4:55:39 AM,51.364432258824,1.06498655999687,NORTH SEA,12/22/2024 3:15:00 PM,6169230,8/22/2021 4:55:39 AM,8/22/2021 7:45:00 AM,118553.761560532,6686012.51178643
SRN0702,Southern Water,0,1/17/2022 1:41:46 PM,51.3618340725422,0.759410496206715,SWALE,12/22/2024 3:15:00 PM,6169231,1/17/2022 1:41:46 PM,1/17/2022 2:32:09 PM,84537.1897407987,6685549.28796066
SRN0865,Southern Water,0,11/27/2024 12:12:00 AM,50.6955104566467,-1.09197073756476,SOLENT,12/22/2024 3:15:00 PM,6169232,11/27/2024 12:12:00 AM,11/27/2024 11:52:00 AM,-121557.626466864,6567608.76195103
SRN0684,Southern Water,0,9/23/2024 5:14:00 AM,50.7923240272038,-1.19664914100739,SOLENT,12/22/2024 3:15:00 PM,6169233,9/23/2024 5:14:00 AM,9/23/2024 6:25:00 AM,-133210.373035151,6584640.13797419
SRN0369,Southern Water,0,10/11/2023 10:16:29 AM,51.301993531443,0.4751783283343,MEDWAY,12/22/2024 3:15:00 PM,6169234,10/11/2023 10:16:29 AM,10/11/2023 10:25:55 AM,52896.6095461732,6674887.73862628
SRN0708,Southern Water,0,2/26/2024 3:03:50 AM,50.8564230917116,0.59942994632303,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169235,2/26/2024 3:03:50 AM,2/26/2024 7:29:41 AM,66728.236390919,6595935.81852212
SRN0688,Southern Water,0,4/16/2024 12:07:04 PM,50.8854559612128,-1.00540104575316,WALLINGTON,12/22/2024 3:15:00 PM,6169236,4/16/2024 12:07:04 PM,4/16/2024 12:11:13 PM,-111920.732456267,6601057.16445798
SRN0505,Southern Water,0,11/21/2024 7:51:00 PM,50.6137621935699,-1.17665553097272,SANDOWN BAY,12/22/2024 3:15:00 PM,6169237,11/21/2024 7:51:00 PM,11/21/2024 10:33:00 PM,-130984.694546972,6553255.0183901
SRN0347,Southern Water,0,10/2/2021 6:25:00 PM,51.240772928324,1.41061103207665,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169238,10/2/2021 6:25:00 PM,10/2/2021 6:40:00 PM,157028.501798147,6663994.68380982
SRN0189,Southern Water,0,9/27/2024 1:00:53 PM,50.8509386391814,0.562751117839972,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169239,9/27/2024 1:00:53 PM,9/27/2024 1:07:53 PM,62645.1678812912,6594968.72904335
SRN0150,Southern Water,0,11/27/2024 4:06:00 AM,51.3456904836858,0.734456206127007,MILTON CREEK,12/22/2024 3:15:00 PM,6169240,11/27/2024 4:06:00 AM,11/27/2024 5:14:00 AM,81759.290876018,6682671.6785023
SRN0579,Southern Water,0,9/23/2024 4:56:00 AM,50.796534763775,-1.1196703883138,PORTSMOUTH HARBOUR,12/22/2024 3:15:00 PM,6169241,9/23/2024 4:56:00 AM,9/23/2024 6:16:00 AM,-124641.137483399,6585381.68774111
SRN0769,Southern Water,0,1/15/2023 11:14:00 PM,50.752161503028,-1.60687673867442,LYMORE STREAM,12/22/2024 3:15:00 PM,6169242,1/15/2023 11:14:00 PM,1/16/2023 12:40:00 PM,-178876.700316793,6577570.49976729
SRN0861,Southern Water,0,11/27/2024 5:14:00 AM,50.9871615587906,-1.49547644980809,TADBURN LAKE,12/22/2024 3:15:00 PM,6169243,11/27/2024 5:14:00 AM,11/27/2024 5:40:00 AM,-166475.676885969,6619023.06525613
